"Paper_title"	"Paper_author"	"Data_extraction_method"	"Sel_coeff"	"Error_new"	"Sel_temp"	"Assay_temp"	"Rel_assay_temp"	"Abs_rel_assay_temp"	"Sign"	"No_of_Gen"	"Recombination"	"Type_Gen_var"	"Anc_vs_Control"	"Study_ID"	"Curve_ID"	"Genus"	"Species"	"Scientific_name"
"456"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	-0.198134215	0.362489277	31	3.350775947	-27.64922405	27.64922405	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"457"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	-0.300484109	0.022692898	31	9.661021097	-21.3389789	21.3389789	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"458"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	-0.217969414	0.019016721	31	15.88551347	-15.11448653	15.11448653	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"459"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	0.009775262	0.028014092	31	20.35629979	-10.64370021	10.64370021	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"460"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	0.091612868	0.027262022	31	25.09673278	-5.90326722	5.90326722	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"461"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	0.085287585	0.029622082	31	26.19378826	-4.80621174	4.80621174	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"462"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	0.061250864	0.033977788	31	27.33516352	-3.66483648	3.66483648	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"463"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	0.137019273	0.009985754	31	28.75345136	-2.24654864	2.24654864	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"464"	"Rapid thermal adaptation in a marine diatom reveals constraints and trade-offs	"	"(O<d5>Donnell et al., 2018)	"	"Supplementary information"	0.294006915	0.034249797	31	30.96367585	-0.03632415	0.03632415	"high"	350	"no"	"denovo"	"control"	"Donnell_et_al"	"Donnell_et_al_1"	"Thalassiosira"	"pseudonana"	"Thalassiosira pseudonana"
"465"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	0.735569195	0.285392584	16.5	10	-6.5	6.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"466"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	0.109102631	0.082407733	16.5	15	-1.5	1.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"467"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	0.091429083	0.045255228	16.5	20	3.5	3.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"468"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	0.176635816	0.04810494	16.5	25	8.5	8.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"469"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	0.199428762	0.056396688	16.5	30	13.5	13.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"470"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	-0.024643654	0.03357732	16.5	35	18.5	18.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"471"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures	"	"(Gilchrist et al., 1997)"	"Graph"	0.174464888	0.161048324	16.5	40	23.5	23.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_1"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"472"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.17463101	0.219460939	29	10	-19	19	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"473"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.029647181	0.071846273	29	15	-14	14	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"474"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.070923998	0.023435898	29	20	-9	9	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"475"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.084095509	0.034934731	29	25	-4	4	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"476"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.179211168	0.055984104	29	30	1	1	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"477"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.004842495	0.044465488	29	35	6	6	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"478"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.053998619	0.082258817	29	40	11	11	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_2"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"479"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	1.244021929	2.276757102	16.5	10	-6.5	6.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"480"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.142103	0.183135339	16.5	15	-1.5	1.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"481"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.313453468	0.276245356	16.5	20	3.5	3.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"482"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.085754153	0.128799347	16.5	25	8.5	8.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"483"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.015884969	0.274941547	16.5	30	13.5	13.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"484"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.194779731	0.248071523	16.5	35	18.5	18.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"485"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.143155487	0.679191306	16.5	40	23.5	23.5	"low"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_3"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"486"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.22570862	0.714107656	29	10	-19	19	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"487"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.050231158	0.177779771	29	15	-14	14	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"488"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.023562083	0.195692537	29	20	-9	9	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"489"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.006830849	0.09234353	29	25	-4	4	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"490"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.096266554	0.13996178	29	30	1	1	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"491"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	0.241535996	0.245897867	29	35	6	6	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"492"	"Thermal Sensitivity of Drosophila melanogaster: Evolutionary Responses of Adults and Eggs to Laboratory Natural Selection at Different Temperatures"	"(Gilchrist et al., 1997)"	"Graph"	-0.116258081	0.559661412	29	40	11	11	"high"	100	"yes"	"standing"	"control"	"Gilchrist_et_al_1997"	"Gilchrist_et_al_1997_4"	"Drosophila"	"melanogaster"	"Drosophila melanogaster"
"493"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.0364992	0.025398726	26.3	15	-11.3	11.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"494"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.03600494	0.020123705	26.3	15	-11.3	11.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"495"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.04273448	0.011794782	26.3	15	-11.3	11.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"496"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.13109296	0.02109065	26.3	18	-8.3	8.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"497"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.0768004	0.035942717	26.3	18	-8.3	8.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"498"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.0927688	0.024133807	26.3	18	-8.3	8.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"499"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.08957512	0.012888724	26.3	22	-4.3	4.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"500"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.00790816	0.030436524	26.3	22	-4.3	4.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"501"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.04471152	0.014415548	26.3	22	-4.3	4.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"502"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.04820936	0.02679868	26.3	24	-2.3	2.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"503"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.06296112	0.044400068	26.3	24	-2.3	2.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"504"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	-0.03330552	0.022058678	26.3	24	-2.3	2.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"505"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.40574944	0.132496945	26.3	26	-0.3	0.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"506"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.8045032	0.026913219	26.3	26	-0.3	0.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"507"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.17626072	0.036518522	26.3	26	-0.3	0.3	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"508"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.50505768	0.077290237	26.3	27	0.7	0.7	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_1"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"509"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.49699744	0.023007095	26.3	27	0.7	0.7	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_2"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"510"	"Swift thermal reaction norm evolution in a key marine phytoplankton species"	"(Listmann et al., 2016)"	"Supplementary information"	0.15846736	0.113955016	26.3	27	0.7	0.7	"high"	1200	"no"	"denovo"	"control"	"Listmann_et_al_2016"	"Listmann_et_al_2016_3"	"Emiliania"	"huxleyi"	"Emiliania huxleyi"
"511"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	0.204669267	0.131910283	18	12	-6	6	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_1"	"Daphnia"	"pulex"	"Daphnia pulex"
"512"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	0.109016304	0.135285044	18	18	0	0	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_1"	"Daphnia"	"pulex"	"Daphnia pulex"
"513"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	-0.051639463	0.136222639	18	22	4	4	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_1"	"Daphnia"	"pulex"	"Daphnia pulex"
"514"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	-0.027905933	0.107031596	18	26	8	8	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_1"	"Daphnia"	"pulex"	"Daphnia pulex"
"515"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	0.061977869	0.13019357	18	12	-6	6	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_2"	"Daphnia"	"pulex"	"Daphnia pulex"
"516"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	0.145739438	0.171810151	18	18	0	0	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_2"	"Daphnia"	"pulex"	"Daphnia pulex"
"517"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	0.055691709	0.109927939	18	22	4	4	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_2"	"Daphnia"	"pulex"	"Daphnia pulex"
"518"	"Species interactions mediate thermal evolution"	"(Tseng et al., 2019)"	"Supplementary information"	0.122262011	0.133565713	18	26	8	8	"high"	15	"no"	"standing"	"control"	"Tseng_et_al_2019"	"Tseng_et_al_2019_2"	"Daphnia"	"pulex"	"Daphnia pulex"
"519"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.1155343	0.066960914	31	12	-19	19	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"520"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	0.111064772	0.124482622	31	20	-11	11	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"521"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	0.321493002	0.044947836	31	25	-6	6	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"522"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.014857761	0.093853534	31	29	-2	2	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"523"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	0.40347737	0.042880685	31	31	0	0	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"524"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	0.24977994	0.035080507	31	32	1	1	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"525"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.310989108	0.041043491	31	34	3	3	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_1"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"526"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.082291147	0.064902676	31	12	-19	19	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"527"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	0.00628311	0.068163316	31	20	-11	11	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"528"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	0.044182237	0.075343118	31	25	-6	6	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"529"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.160148293	0.064151551	31	29	-2	2	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"530"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.039063886	0.056352723	31	31	0	0	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"531"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.079337514	0.07497751	31	32	1	1	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
"532"	"Nitrogen limitation inhibits marine diatom adaptation to high temperatures	"	"(Aranguren-Gassis et al., 2019)"	"Supplementary information"	-0.250810006	0.041855318	31	34	3	3	"high"	100	"no"	"denovo"	"control"	"Aranguren_Gassis_et_al_2019"	"Aranguren_Gassis_et_al_2019_2"	"Chaetoceros"	"simplex"	"Chaetoceros simplex"
